RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25,3/31/25,4/30/25,5/31/25,6/30/25,7/31/25,8/31/25,9/30/25
66126,174,20002,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,143758.8208,144499.2132,145081.1263,146120.1361,147805.8277,149966.5101,152301.1021,153583.5406,154465.8584,154719.0124,155038.784,155535.9096,156319.3859,157018.3772,157855.6739,158936.8168,160130.6333,161441.9211,162963.6862,165100.4544,166838.1594,168819.5503,170668.1962,172469.7757,173836.8878,174766.0785,175889.0874,177503.5678,179720.3263,182034.8973,184908.6613,187798.4802,190938.5572,193840.942,197241.8058,201138.8069,204868.3596,208496.2571,211589.838,214732.7021,217934.7939,221352.5921,224714.1835,228100.333,231496.3658,235526.1318,238860.3091,241912.2875,244807.4711,247744.6305,251328.6396,255304.0893,260345.1222,265733.0047,271772.4981,277557.7185,284176.4561,291520.1282,298811.0591,304102.0892,306569.5914,310048.4654,315104.6072,322027.1208,328177.2736,334107.7053,341160.1205,349281.9604,356771.7369,362514.675,367122.947,371523.976,375913.5731,379365.7273,383107.6131,386312.7359,389012.8464,390186.2422,389900.7377,389351.2016,388763.2601,387549.4924,385878.0171,383522.4142,382131.9587,381899.1021,382855.5765,383941.4401,384522.4236,385182.927,385565.7084,386397.1606,386218.7662,386157.2627,384824.0682,383507.4308,382089.1396,380856.3823,378834.5282,376661.5307,374257.1835,372247.2549,369181.2651,365481.2247,362565.0174,361038.452,359331.4809,356247.248,353230.7884,351971.615,351144.0073,349661.1565,347254.7291,345116.5265,342485.4479,339833.6266,337047.17,335048.86,335606.8757,339009.5105,342165.2204,343081.3851,342318.0967,343335.9115,346676.7994,351267.374,354830.9462,357141.961,357224.0358,355679.9442,352997.1931,351139.273,348947.8314,346873.7705,345030.7689,344960.1361,345178.9402,345662.8938,346352.2434,347253.927,348064.2179,348780.4584,349816.4046,350479.74,352571.4262,354950.0965,357188.5963,357903.7512,359158.4697,361679.3673,365586.8454,370314.2372,376356.4602,382994.8221,389777.9813,396254.5948,401864.1592,406488.8364,409102.4377,411430.3391,415621.6949,422165.7451,429875.6465,437166.3119,445035.9811,452820.9842,459418.574,464181.7118,467519.3413,471516.6537,475642.4434,480639.2139,485299.0263,489386.8386,494248.8782,498983.7026,503539.9427,506881.6835,509577.6394,512135.0887,513887.115,515689.247,516800.5768,518745.4235,520604.2954,523679.8567,527941.5718,533342.6645,540417.4134,547177.847,552809.9983,556611.5765,558859.0063,560699.2534,561386.6369,561671.1012,561184.675,560349.1735,559423.8244,559438.2193,559708.1826,561382.6313,564809.1699,569830.3626,573691.7449,576339.6205,578341.8752,581256.3704,583076.2753,585143.4218,586913.0166,588361.6211,589705.4473,590361.3378,591524.7358,593255.7423,598171.6083,605389.0354,613769.9763,619645.832,623636.9987,625103.8034,626261.7583,627517.4145,630055.4663,633081.9873,636665.1324,638730.4955,640513.4706,641463.5306,644644.377,647744.1894,649184.0444,648096.0682,646777.3359,645954.1379,646280.8813,647053.2717,648996.6695,650936.5378,654515.4446,659365.1473,665411.2979,671327.2226,674214.2734,674358.7782,673710.6102,675256.6569,679305.4325,683613.5018,688512.2914,691990.0419,693509.5726,694672.9202,697667.7287,702665.4943,708650.8571,714584.7107,717447.3874,716634.7029,713410.1475,711060.2522,709717.0772,708191.7743,707673.2884,710250.4552,717131.0967,724536.0932,729004.177,728948.5158,724227.1274,716751.0116,707269.4666,700469.7329,695478.3808,691302.0439,686916.9131,683620.9721,681246.0507,679689.3574,678357.7091,678391.6479,679285.1283,679985.9533,679557.1414,677484.1116,673985.9182,669873.0159,666142.2657,664841.9585,665354.0587,665500.3598,663647.9791,659262.2083,655605.3263,652414.0692,651847.533,651271.0732,650114.2316,648696.1873,646431.6578,644674.9762,641098.2929,636890.2546,631192.6576,625388.9538,621538.1099,619047.4082,618260.8705
66135,277,20011,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,155266.4491,155149.2558,155440.6121,156294.5473,157939.8489,160116.9962,162182.5876,163677.786,164505.3715,164173.8678,163727.7093,163189.5039,163252.0884,163397.3822,163932.3546,165126.1988,166516.05,167818.7518,169367.4724,170999.907,172701.7657,173996.3789,175329.394,177034.8436,178699.2703,180628.2017,181925.9348,183541.8953,185089.255,187351.346,189469.8674,190914.8886,192256.6296,194491.5508,198227.3393,202004.8867,205231.3532,207905.3789,210934.8151,214447.7155,218221.0772,221717.068,224644.1573,227578.4519,230404.7462,233462.9499,235736.6297,237263.6146,239048.213,241404.0142,244516.4567,247704.3296,251789.6765,257069.8747,263513.1772,269063.35,274426.8205,280283.588,286563.9345,291897.8802,295078.0091,299141.0798,304408.3078,311109.3976,316884.2576,322209.7781,327931.9296,334501.2622,341415.0421,347202.0992,352328.7523,357773.8502,363581.9148,368643.3964,372881.8972,376373.3323,379630.3992,381681.9614,382746.6983,383991.4932,384870.7873,384851.1152,383803.0135,383099.8874,383665.8961,385510.6351,387298.6628,388643.9121,389255.5532,389212.7385,388925.8349,388088.3587,387471.2492,387117.3271,386993.836,385806.7797,383496.7598,380293.5887,376724.9289,373037.6853,369903.437,367126.7851,363998.2413,359942.3157,355983.4451,353148.675,350915.6805,348203.8935,346155.889,344525.8372,342856.0509,339631.0438,335076.4831,331175.0093,327536.2859,325052.8483,321923.9739,318132.7564,316695.059,318389.0244,320236.1036,319272.5922,317391.0718,317915.7417,321245.0367,324772.8823,327208.6754,328852.1074,329073.7942,329290.403,328471.2815,329057.224,328040.3465,326757.3192,324346.8183,323055.8094,321431.029,319730.5943,318391.479,317196.1095,316346.0612,314845.4119,313196.6809,311732.5941,312214.0539,313806.1727,315514.0387,316368.8803,317431.0163,318971.5817,321249.7073,324697.2954,330562.2504,337441.668,343728.4027,348654.7873,352414.8291,356035.5611,358115.5064,360524.242,364256.4503,369884.7877,376159.4983,382364.5363,390072.8,398504.618,405776.2901,411141.4289,415053.5703,418779.7462,421663.5721,425091.4847,429393.2532,434382.8254,439594.8464,443573.2504,447378.1933,450569.4247,453883.3735,456857.6401,458519.7146,460435.9923,461427.584,463562.3383,464931.7881,467821.4317,471460.8778,475748.3663,480515.6299,485039.9488,488983.6011,491966.172,494390.5087,497768.007,499821.3812,501242.1073,502742.78,505509.0849,508004.8065,509457.2449,511041.4543,514187.0127,518808.0393,523174.9948,526036.0273,527888.1124,529440.7383,531036.0794,532298.0306,534189.5864,536601.9602,538185.008,539114.6856,539472.1141,540892.5797,543296.2602,548358.6536,554331.759,561601.871,566839.0651,571576.9887,574200.927,576747.6775,578604.4138,580363.779,581812.6394,583727.232,584266.102,584585.7512,584845.9371,587870.742,591841.5297,594366.5622,594884.4647,594919.8156,595299.5521,596158.9374,597127.8574,598559.7656,599589.7892,601207.5466,604103.9596,609367.8316,616020.9203,619663.5682,620325.4101,620656.7224,624858.4212,631869.3598,639012.5342,646615.7181,653420.343,658900.2236,664111.0471,670436.1886,678008.706,686357.012,694702.4557,698526.552,697265.4216,691770.6681,687627.9743,684024.3611,681156.6177,682848.2477,691295.4211,706006.7491,719161.544,726998.7964,728076.4708,723210.4964,714694.2709,704151.3785,696463.3925,690886.7098,686906.8863,683297.3146,680629.8293,678401.5977,676669.5848,674790.878,674007.3507,674334.1002,675440.0039,676133.9288,675547.3962,673174.2554,670432.618,666919.9195,665331.5061,665569.3304,666621.639,666497.3612,663151.0335,659106.4466,654347.9007,652502.7674,650933.8294,649578.1349,648082.4964,645411.7753,643398.3532,639173.9182,635178.4118,629882.0777,624525.306,620290.5637,617211.9222,616076.3157
66142,347,20019,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,102832.8309,102782.2854,102684.7598,102754.5672,102754.9024,103206.6022,103807.9571,104499.2937,105624.0805,106409.0643,107299.8942,107176.9719,107286.3275,107260.6521,107819.7514,108773.7864,110163.0185,111480.5586,112617.3077,113804.3995,115084.0487,116400.9491,117493.7245,118490.1795,119297.8681,120172.096,120979.4588,121843.1387,122526.3306,123247.7806,123781.8363,124252.0371,124721.1904,125372.9679,126256.187,127100.0621,127925.2398,128764.2426,129726.8718,130594.7073,131561.8062,132714.0388,134607.6616,136782.7423,138972.1097,141091.7451,142892.0287,144421.7309,145927.2988,147607.0381,149408.5331,150870.2448,152410.1594,154733.6132,157574.8125,160679.4686,164274.1107,168251.51,171853.3057,174237.1698,175738.3881,178328.0615,181875.3456,186481.9865,190327.3295,193786.2475,197401.9138,201492.457,205263.8768,208450.0491,211741.4428,215127.3452,217929.883,220300.2587,223458.3941,227790.0986,231756.4063,235167.2756,237352.2399,239249.9638,240668.0156,241596.5987,242356.9296,242720.7288,243508.042,244796.8057,246394.2482,247971.4102,249601.2465,250516.1231,251168.6954,251324.45,251918.6252,252763.0864,253636.8458,254132.868,254227.3269,253227.0534,251797.7216,249520.3887,247566.8459,245601.9825,243816.5805,241670.7367,239397.5149,237475.1915,235262.9052,232768.1119,228660.8695,224925.9709,221519.9388,219405.2031,216486.1685,213242.4491,209290.3042,205049.8719,201296.9435,197933.3532,196730.8926,197392.1969,199869.6644,201173.2796,200695.7841,198716.1413,197697.9101,196328.1076,194859.7695,192630.8655,189422.0424,186143.5402,182944.0123,181671.3429,180294.1605,179493.6437,177736.7037,176037.7267,173468.3964,170779.6668,168163.6209,165910.7026,164118.8764,162244.3227,159922.4219,157740.9182,156459.548,155954.4051,155712.023,155577.576,156075.34,156611.6371,157251.8758,157909.3999,158938.3986,159805.4897,160226.5931,160695.3524,161047.1439,161581.1709,161846.9872,162647.1674,165314.5722,169524.2237,173682.3352,177129.9273,179958.0399,182978.4344,185264.2354,186793.4377,187374.9103,187843.1899,189121.6509,191655.7684,195585.2931,199591.1932,203201.7277,206172.7611,208529.6653,211275.0485,214086.8928,217181.3842,218653.8622,218904.9369,218474.8572,219685.0912,221792.425,224413.5691,226976.9438,229507.8759,232436.1156,235399.7012,238431.9782,240521.4668,242095.4981,243589.4911,245369.055,247253.9416,248892.4712,250930.2108,252717.7663,254474.9657,255926.9495,257785.6585,260549.4774,262856.0581,265066.865,266247.7296,267671.1797,269223.7227,270991.1838,273564.5235,276013.2133,278703.2314,281435.8379,284049.9284,286724.6078,289145.956,292382.4373,296089.3079,299998.9238,303209.4535,305746.4197,308362.7206,311201.2347,314665.7523,318048.7409,321054.77,323767.621,325409.5591,326469.1316,326856.4346,328063.6328,329936.4679,331293.8181,332403.1248,333670.7589,335636.9855,337496.7688,339308.8957,341777.1806,344969.5601,348606.0773,351832.8477,354627.1325,358007.8439,360372.5899,362142.5659,363724.6263,367063.9737,372116.1117,377226.4333,382473.1325,387262.2746,392210.0589,397508.3456,402803.5473,407213.6573,410251.6102,412376.9919,411965.249,409195.5131,405402.5299,402463.5243,400027.273,397714.2785,398025.2237,401856.4674,408757.102,414728.021,418485.2863,419197.1412,417570.6537,414560.251,410333.3909,406899.7466,403645.8151,401356.6316,399143.1944,397466.4536,396126.0203,395808.8615,396404.3252,397667.1206,399060.3582,400377.2708,400076.3358,398257.7447,394753.6794,392516.5116,390894.4896,391012.1817,390989.2533,391244.5684,390614.2763,388621.7982,386369.7177,384540.9141,384033.9988,383834.2183,383040.66,382416.638,381052.2743,379688.3645,377113.2032,374413.5824,371435.2624,368832.1089,367305.1208,365581.7064,363698.5711
66143,649,20020,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,115353.3562,115551.7299,115951.1699,116628.5627,117034.3428,117197.6804,117622.9928,118154.7742,118518.9216,118289.0905,118074.3533,117985.1756,118288.622,118717.6684,119566.1546,120659.7791,121827.3694,122810.6472,123625.9557,124410.3397,125117.6907,125534.4448,125977.4518,126388.6284,127278.3608,128061.973,128739.8122,129232.556,130420.5417,132092.274,133692.9455,134723.22,135751.2367,137037.5817,139008.0605,141109.2579,143246.0925,145167.7661,146464.7409,147614.5022,148091.8663,148845.2848,150185.4325,151813.5203,153733.2447,155310.9941,156482.4848,157425.7892,158499.1594,160143.6046,161982.1693,163484.7372,165086.0016,167010.3639,169380.7069,171640.7793,174514.3686,178391.3553,182609.9783,186133.8349,188397.1738,191610.5935,195625.4061,200522.0755,204377.4674,207738.6969,211414.5374,215788.8141,219572.4473,222881.9269,226455.5415,230500.7141,234529.1879,237765.0556,242342.8911,247704.9818,253159.5173,257285.8225,259919.1462,261851.0194,263098.9974,263747.52,264470.4575,265747.6896,267898.5765,270788.8716,272934.3088,274654.5133,275981.6236,276738.2146,276900.2829,276851.6225,277311.9337,277851.0328,277548.5167,276272.6482,275178.4967,274719.6971,275046.4589,275029.1099,274764.2858,274085.2585,272607.7202,269466.925,265527.5619,262527.0038,260066.4272,257544.8012,254900.4418,252385.8607,249695.8814,246251.8499,243136.6733,241116.183,239229.1602,235537.2099,231385.7533,227060.8075,225116.786,224240.897,224803.0367,225300.9665,225629.7891,224923.1771,223990.5449,221771.8967,218616.304,215609.0209,212544.9449,209913.3043,206019.9098,203263.8206,199946.0033,197460.5876,193750.8152,190191.4968,186510.1684,183553.3698,181370.1408,179342.1401,177756.9318,176032.15,174593.5859,173336.014,173417.1001,172981.9791,171438.7171,168848.8447,167499.5965,167318.0776,167834.526,168498.8299,169940.2168,171240.2828,172497.0622,174342.2914,176442.2504,178623.1611,179624.22,181249.5112,183698.6526,187764.8163,191925.1888,196033.0654,200125.1386,203984.9171,206875.636,208232.0297,208524.568,209361.6912,210946.5535,213457.3097,216332.8007,219010.1236,222101.1427,224938.6504,227356.3926,229334.4305,231087.1794,233128.9716,233932.4461,234222.7921,234411.8853,235933.6357,237362.5506,238754.7424,240544.8245,243127.484,246180.2196,248796.4739,250960.8844,252191.6189,253357.9056,254608.9289,256125.4262,258016.5573,259645.1354,261936.6527,263463.4865,265347.5187,266687.4862,268789.0466,272064.9318,275346.5931,277973.5988,279134.7682,280327.4909,281922.6737,283747.6285,285250.5757,286434.4703,287427.7708,289144.013,290595.3252,292111.2541,293686.6405,296338.8966,299730.9339,303781.2677,307659.1495,310988.0777,313572.4418,316403.6607,319410.1695,322416.4982,324991.3933,328051.7826,330928.9927,332814.5378,333702.972,334945.9881,337222.5414,338953.0383,339629.8226,340144.9,341078.0638,342571.7285,343885.008,345732.9698,348035.8556,350667.5681,353755.4402,357374.2961,361966.5084,365409.2436,367576.1479,369245.105,372418.8598,376717.3155,381222.3109,386169.8306,391175.9095,395894.3402,400153.3147,404703.2396,409122.2189,413407.7081,416450.0095,416929.19,414250.4486,410424.0582,407562.3952,405399.1488,403295.7572,403971.0066,408556.2346,416926.5806,423844.6582,428312.7019,429268.5664,427559.4477,424310.966,419859.4913,416169.4105,412756.4132,410118.4499,408352.1018,407098.4834,406016.1916,405842.3096,406680.3756,408239.5695,409758.4646,410801.5829,410730.7284,409050.3833,405986.2286,403751.1873,401659.6289,401058.7443,400693.1492,400743.6996,400074.9142,397583.6463,395218.7461,393331.8676,393368.5916,393560.879,392591.2118,391580.8107,390060.8809,388701.4375,385896.1407,382124.696,377983.8664,374279.859,372001.5997,370081.9576,368430.0718
66133,874,20009,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,165889.5956,166754.6331,168085.7355,170930.601,174157.9661,177453.7368,180300.9497,183131.9943,185470.4946,187123.8187,188610.7701,190232.4458,192267.976,193958.0721,195847.3169,198309.4029,201420.6872,204922.3513,208638.1778,212739.2869,216698.2719,220803.3046,224671.9444,228407.2923,231785.4611,235132.256,238648.1506,242477.814,246218.4362,250111.3525,253643.7087,257310.5153,260994.8379,265240.7672,270038.2343,275082.9901,279232.5882,282806.8608,285617.2291,288908.8884,292211.0789,295352.9727,297947.8351,300034.1163,302220.7521,305566.9798,308836.333,312104.52,314996.6406,318174.4343,321871.8968,325858.3424,330682.6983,336240.7157,342569.7442,348777.5019,356021.379,364722.7553,373431.5128,379903.5662,382978.6317,386690.6681,391588.3818,398379.7531,403684.7522,408419.6168,412916.5142,418615.905,423951.4373,428223.3175,432014.82,435325.5892,438509.0168,440961.7164,443106.3014,444608.6864,445068.4823,444138.5873,441510.7198,438194.3888,435397.0121,432922.7001,430596.3942,428491.9286,427368.6462,428091.1984,428876.656,429572.602,429249.2901,428844.781,428779.5192,429119.6577,430324.8223,432153.3076,433987.3278,435133.9128,436155.9462,437605.4083,438715.144,439050.4478,438457.4017,437374.734,434587.2712,431781.8669,429507.4102,429059.3275,427659.2898,426155.8652,426947.0844,429446.1568,431039.6622,429712.2166,426691.8532,425010.1273,423547.6636,422602.4563,421512.0971,419621.2689,418052.2945,417566.3112,418368.024,419341.1647,420589.3038,423629.7321,428991.5186,434323.6989,437262.6285,438078.8759,436202.1727,433650.2052,430466.8353,429163.5904,428941.8511,429878.0377,430971.7542,431266.2195,431210.4931,430987.9456,431647.2981,431751.9852,432275.4876,432697.0982,433597.9426,433513.6307,433581.5508,433118.3015,432510.1127,431717.0001,431610.2379,432691.8818,435018.5658,437729.8409,441436.5918,445699.5865,451270.4001,457079.151,462006.9268,465390.4896,466823.0954,467833.5406,469340.9999,471552.8316,473468.6101,475583.7438,478887.698,483974.8743,488809.6872,492694.5308,494915.2127,497628.857,499991.9633,502417.5644,503318.0857,503338.1014,503395.1116,503755.9903,504760.9642,506281.1107,508696.8062,511641.3679,513227.9328,513281.1794,512450.6489,511709.5999,511711.4872,512475.9821,514674.9692,517410.452,520555.1703,523755.5401,526910.8495,529308.2878,530540.5089,531221.8448,532215.8679,533131.7309,533658.6838,533088.9109,532609.1621,532702.6474,532742.8198,533255.0078,535298.814,538842.7092,541491.0325,542667.7234,542479.1184,543616.9363,544137.1408,545857.1944,547179.8034,548452.0097,549822.569,550651.8905,551470.4543,552452.5524,554502.0031,557356.5435,560502.7449,563197.736,565852.8214,566665.0729,567025.2773,566594.0281,566572.8486,566599.9161,567335.5453,568296.9338,569084.3555,568694.146,568593.9173,569263.9724,570536.7869,571442.931,571927.3693,571815.4696,571023.4936,570145.251,569836.9643,570374.8699,572651.0844,576092.6978,580425.7994,583185.5015,584582.8208,583809.3246,583446.2688,583653.5725,585830.1897,587604.8111,589151.0959,589426.5458,588795.6414,587592.5021,587416.9918,588503.7368,590931.6468,593270.5656,595213.8719,595775.7758,595177.9028,595515.0631,597552.0878,600124.6884,600998.0705,601350.5922,602898.6644,604940.2677,606020.1733,605273.2574,601903.4053,596781.9857,590339.2497,586041.2194,583008.7707,581324.5373,579504.616,578521.6071,577695.6884,577370.2743,578018.0692,580059.6631,583585.4928,587468.3252,590616.0875,592355.7164,592237.5683,591211.5336,590277.0361,590145.7842,590793.1919,591511.5396,591430.3132,589411.3425,587425.6718,585888.8911,587045.1012,588151.5001,588604.8879,588860.8657,589526.0224,591190.5749,590908.6596,589376.5055,586037.5266,582725.7892,579891.6269,578656.1027,578906.3129
66125,1281,20001,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,152793.9122,153157.2965,153360.9641,154323.7478,155195.4995,156287.6507,157312.8256,158406.4913,159616.3647,160168.4575,161003.6214,162297.5369,163666.2686,164534.9746,164918.5053,165938.7582,167698.1395,169920.0249,171129.7901,172333.9701,172735.8723,173485.3131,174278.3511,176078.0818,178812.0135,181644.3187,184719.9367,189110.5023,193062.3028,196326.7295,199562.6239,204559.7948,210219.0995,215952.5333,221341.062,226990.4774,230398.365,232527.2149,234914.258,240785.3111,250247.3476,260673.6689,267982.7388,274016.5795,280015.0523,287560.3115,293701.8329,299700.5281,306017.959,310959.3334,315006.4666,318274.9211,324036.7179,330427.1435,337279.5243,342166.3747,347248.8759,354637.2162,363028.4889,370171.5387,373277.937,377363.2577,382103.034,389968.0285,397491.0617,405546.5432,413172.5708,421891.8506,430051.4622,437305.7028,442508.2712,447541.1787,452649.0685,458081.4833,462555.968,465448.7264,466894.9052,466966.2355,465079.5972,463447.4744,462195.7765,460683.276,456884.541,453013.9471,450132.2418,450194.9462,450701.3348,451158.3713,450635.6272,450195.0882,450551.8784,450797.6815,450725.2233,451395.2781,452052.3397,452325.9925,452011.2473,452131.8999,450715.8991,448590.4454,446040.678,445235.0208,444046.994,441843.001,439705.0059,438939.4198,438349.6499,437568.6477,440965.6161,446626.5138,451489.7614,449904.9529,445794.8845,442639.0703,440656.4196,439155.3713,437808.4245,436222.6204,434575.3957,434544.4186,435008.6057,435878.7391,435879.3843,438581.6338,443975.4583,449623.559,452638.673,454631.9282,454819.38,453567.274,450656.9138,448992.1123,447929.9288,447796.6636,447921.6196,449061.7339,450447.7777,452102.6042,454397.0941,455862.1282,457173.2242,458813.4916,461837.2188,464164.4717,464950.1342,464387.0577,464262.2339,465923.7663,469092.3285,472860.6417,477294.6791,482086.8712,487617.4614,493526.2037,500684.2981,508511.92,514932.7906,519135.7271,522521.5198,526914.5416,533128.0257,540365.6807,548302.8263,555784.9996,563928.9747,571602.9889,578907.7718,584879.4563,588991.7324,593279.0752,597724.1956,604698.625,611446.2249,616753.2156,620601.0421,623335.0866,625945.364,628436.935,632135.4428,637068.9237,641445.6736,644487.2726,646741.5614,650213.3515,654991.2912,660477.3888,666365.5255,671595.4829,677133.9902,681284.8193,685151.1341,687836.5575,689017.3182,689640.9322,690219.0421,691997.8089,693524.8552,693796.102,693197.0369,693679.5425,694105.6131,695976.9084,699523.4905,704410.699,708668.0221,712202.9761,715168.6259,717998.5722,717086.5177,717367.1661,718804.6006,720660.7863,721523.715,721494.017,723074.8501,726099.8131,731578.0259,736879.6402,736106.4614,728270.2688,718823.4563,711129.7209,706721.6977,702714.3146,701519.5894,701174.3371,702020.016,701797.1196,701141.5701,699650.0646,700597.1295,702455.5309,703758.8727,702153.1967,699873.533,697968.4222,696360.1422,695481.6732,694299.0346,693472.9604,692655.1531,693635.9751,696046.8734,699104.8978,701155.7258,701960.2722,702500.282,703552.8764,705948.8885,707509.5487,709161.7626,709561.4904,708702.7735,707156.8624,707400.2468,710424.908,715166.0451,719007.8327,721182.4595,721275.8477,720149.7886,719473.2074,720038.6855,720739.1027,720840.809,721671.9486,726111.1545,731544.1263,735140.1962,734714.7249,730528.633,723826.3176,714670.7975,707150.1079,700824.8885,695942.0024,690585.1104,686434.0961,684058.8996,683803.2212,684610.7462,686043.0693,688322.7741,690924.4866,692788.1536,692722.1527,690398.8333,686993.1045,683360.1448,681661.5005,681546.5817,682640.1712,682158.0287,678838.694,674801.3786,671084.4278,670146.1352,669033.3081,667413.3449,665750.7485,664067.8734,662780.3172,660070.6449,657753.0656,654869.5377,651384.8627,648131.0026,645791.487,645104.1997
